"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"559","true","true","false","0","2.5","847","10000"
"558","true","true","false","0","2.5","881","10000"
"560","true","true","false","0","2.5","862","10000"
"562","true","true","false","0","2.5","888","10000"
"564","true","true","false","0","2.5","839","10000"
"563","true","true","false","0","2.5","927","10000"
"561","true","true","false","0","2.5","1108","1108"
"565","true","true","false","0","2.5","928","10000"
"567","true","true","false","0","2.5","862","10000"
"566","true","true","false","0","2.5","929","10000"
"569","true","true","false","0","2.5","841","10000"
"571","true","true","false","0","2.5","838","10000"
"570","true","true","false","0","2.5","892","10000"
"572","true","true","false","0","2.5","889","10000"
"568","true","true","false","0","2.5","1104","1104"
"574","true","true","false","0","2.5","860","10000"
"573","true","true","false","0","2.5","927","10000"
"575","true","true","false","0","2.5","858","10000"
"576","true","true","false","0","2.5","910","10000"
"578","true","true","false","0","2.5","837","10000"
"577","true","true","false","0","2.5","887","10000"
"579","true","true","false","0","2.5","908","10000"
"582","true","true","false","0","2.5","856","10000"
"581","true","true","false","0","2.5","896","10000"
"580","true","true","false","0","2.5","906","10000"
"584","true","true","false","0","2.5","863","10000"
"583","true","true","false","0","2.5","1100","1100"
"587","true","true","false","0","2.5","899","10000"
"586","true","true","false","0","2.5","910","10000"
"591","true","true","false","0","2.5","864","10000"
"590","true","true","false","0","2.5","868","10000"
"588","true","true","false","0","2.5","953","10000"
"592","true","true","false","0","2.5","925","10000"
"589","true","true","false","0","2.5","1106","1106"
"593","true","true","false","0","2.5","837","10000"
"594","true","true","false","0","2.5","841","10000"
"585","true","true","false","0","2.5","1110","1110"
"596","true","true","false","0","2.5","873","10000"
"598","true","true","false","0","2.5","878","10000"
"595","true","true","false","0","2.5","1112","1112"
"597","true","true","false","0","2.5","1113","1113"
"602","true","true","false","0","3","855","10000"
"600","true","true","false","0","2.5","913","10000"
"599","true","true","false","0","2.5","944","10000"
"603","true","true","false","0","3","846","10000"
"601","true","true","false","0","3","1096","1096"
"606","true","true","false","0","3","1010","1010"
"605","true","true","false","0","3","1076","1076"
"604","true","true","false","0","3","1096","1096"
"609","true","true","false","0","3","888","10000"
"610","true","true","false","0","3","847","10000"
"608","true","true","false","0","3","1046","1046"
"611","true","true","false","0","3","878","10000"
"614","true","true","false","0","3","872","10000"
"607","true","true","false","0","3","1106","1106"
"612","true","true","false","0","3","1100","1100"
"616","true","true","false","0","3","910","10000"
"613","true","true","false","0","3","1101","1101"
"615","true","true","false","0","3","1090","1090"
"617","true","true","false","0","3","1108","1108"
"618","true","true","false","0","3","1062","1062"
"621","true","true","false","0","3","867","10000"
"619","true","true","false","0","3","1088","1088"
"620","true","true","false","0","3","1058","1058"
"624","true","true","false","0","3","1038","1038"
"622","true","true","false","0","3","1115","1115"
"623","true","true","false","0","3","1115","1115"
"626","true","true","false","0","3","922","10000"
"625","true","true","false","0","3","1095","1095"
"627","true","true","false","0","3","1030","1030"
"630","true","true","false","0","3","889","10000"
"631","true","true","false","0","3","863","10000"
"629","true","true","false","0","3","909","10000"
"628","true","true","false","0","3","1119","1119"
"633","true","true","false","0","3","902","10000"
"632","true","true","false","0","3","1099","1099"
"634","true","true","false","0","3","849","10000"
"635","true","true","false","0","3","1075","1075"
"636","true","true","false","0","3","1070","1070"
"638","true","true","false","0","3","852","10000"
"640","true","true","false","0","3","1061","1061"
"637","true","true","false","0","3","1100","1100"
"639","true","true","false","0","3","1096","1096"
"641","true","true","false","0","3","1021","1021"
"642","true","true","false","0","3","865","10000"
"644","true","true","false","0","3","843","10000"
"645","true","true","false","0","3","865","10000"
"643","true","true","false","0","3","1073","1073"
"646","true","true","false","0","3","1075","1075"
"649","true","true","false","0","3","840","10000"
"647","true","true","false","0","3","1112","1112"
"648","true","true","false","0","3","1101","1101"
"653","true","true","false","0","3","890","10000"
"651","true","true","false","0","3","1069","1069"
"652","true","true","false","0","3","1084","1084"
"654","true","true","false","0","3","876","10000"
"656","true","true","false","0","3","946","10000"
"655","true","true","false","0","3","1061","1061"
"650","true","true","false","0","3","844","10000"
"657","true","true","false","0","3","1038","1038"
"660","true","true","false","0","3","852","10000"
"659","true","true","false","0","3","1070","1070"
"658","true","true","false","0","3","1070","1070"
"664","true","true","false","0","3","862","10000"
"661","true","true","false","0","3","1086","1086"
"663","true","true","false","0","3","1112","1112"
"667","true","true","false","0","3","854","10000"
"662","true","true","false","0","3","849","10000"
"665","true","true","false","0","3","1114","1114"
"668","true","true","false","0","3","916","10000"
"666","true","true","false","0","3","1084","1084"
"670","true","true","false","0","3","859","10000"
"672","true","true","false","0","3","870","10000"
"673","true","true","false","0","3","860","10000"
"671","true","true","false","0","3","1068","1068"
"669","true","true","false","0","3","1077","1077"
"674","true","true","false","0","3","869","10000"
"675","true","true","false","0","3","875","10000"
"676","true","true","false","0","3","1101","1101"
"680","true","true","false","0","3","836","10000"
"679","true","true","false","0","3","1046","1046"
"683","true","true","false","0","3","878","10000"
"681","true","true","false","0","3","1088","1088"
"678","true","true","false","0","3","1117","1117"
"682","true","true","false","0","3","1095","1095"
"687","true","true","false","0","3","841","10000"
"686","true","true","false","0","3","866","10000"
"688","true","true","false","0","3","855","10000"
